,Unnamed: 0,<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,sector,industry
13313,13313,AA.US,D,19990617,0,65.3876,67.85,65.3876,67.85,1634575.2412328,0,Basic Materials,Aluminum
13314,13314,AA.US,D,19990618,0,68.0409,68.4085,67.0272,68.0409,2251578.4537626,0,Basic Materials,Aluminum
13315,13315,AA.US,D,19990621,0,67.9146,67.9772,63.0552,63.8174,1962612.5068711,0,Basic Materials,Aluminum
13316,13316,AA.US,D,19990622,0,63.5719,63.6345,62.0634,62.6826,1504601.4961422,0,Basic Materials,Aluminum
13317,13317,AA.US,D,19990623,0,62.3109,62.4351,61.1115,62.2523,1673356.7477405,0,Basic Materials,Aluminum
13318,13318,AA.US,D,19990624,0,62.1876,63.88,60.4705,60.7935,1969287.2449977,0,Basic Materials,Aluminum
13319,13319,AA.US,D,19990625,0,61.5457,63.4507,61.5457,63.0552,1366499.9265605,0,Basic Materials,Aluminum
13320,13320,AA.US,D,19990628,0,63.6952,65.6986,63.4507,63.6952,1500730.2889096,0,Basic Materials,Aluminum
13321,13321,AA.US,D,19990629,0,63.6952,63.6952,62.3706,63.3663,943492.80030902,0,Basic Materials,Aluminum
13322,13322,AA.US,D,19990630,0,63.4507,64.4415,62.3109,62.3109,1399669.3398174,0,Basic Materials,Aluminum
13323,13323,AA.US,D,19990701,0,62.5564,63.88,61.4265,63.3663,1713973.7317611,0,Basic Materials,Aluminum
13324,13324,AA.US,D,19990702,0,62.4967,63.2401,61.9174,63.1784,1226946.2769069,0,Basic Materials,Aluminum
13325,13325,AA.US,D,19990706,0,63.4507,66.4041,63.4507,64.1921,2375753.9414906,0,Basic Materials,Aluminum
13326,13326,AA.US,D,19990707,0,61.4265,62.7442,60.9206,61.7911,3162964.4856906,0,Basic Materials,Aluminum
13327,13327,AA.US,D,19990708,0,61.665,63.5719,61.665,62.8674,2146941.1411391,0,Basic Materials,Aluminum
13328,13328,AA.US,D,19990709,0,62.8674,64.1325,62.8087,63.0552,1590283.2770163,0,Basic Materials,Aluminum
13329,13329,AA.US,D,19990712,0,63.3047,63.5124,62.0028,62.62,1007514.1352042,0,Basic Materials,Aluminum
13330,13330,AA.US,D,19990713,0,62.1281,62.5564,61.7296,62.4967,1683703.4471856,0,Basic Materials,Aluminum
13331,13331,AA.US,D,19990714,0,62.4967,62.8087,61.9174,62.2523,1756428.2058798,0,Basic Materials,Aluminum
13332,13332,AA.US,D,19990715,0,61.9174,62.0028,60.9206,61.1751,1678191.9831843,0,Basic Materials,Aluminum
13333,13333,AA.US,D,19990716,0,63.1784,63.3047,61.4851,61.4851,2595864.3243356,0,Basic Materials,Aluminum
13334,13334,AA.US,D,19990719,0,61.7911,62.1281,60.9853,61.4265,1182654.3126905,0,Basic Materials,Aluminum
13335,13335,AA.US,D,19990720,0,60.9206,61.7296,59.5354,60.858,975213.15237153,0,Basic Materials,Aluminum
13336,13336,AA.US,D,19990721,0,60.4089,61.4265,60.0342,60.555,784695.81925224,0,Basic Materials,Aluminum
13337,13337,AA.US,D,19990722,0,60.6195,62.1281,60.0958,61.9174,1070957.8582068,0,Basic Materials,Aluminum
13338,13338,AA.US,D,19990723,0,61.9174,62.5564,59.915,59.915,1224529.1623312,0,Basic Materials,Aluminum
13339,13339,AA.US,D,19990726,0,59.4152,60.858,58.8964,59.0207,1001230.8448586,0,Basic Materials,Aluminum
13340,13340,AA.US,D,19990727,0,59.1697,61.665,59.1697,61.0469,1663782.8809324,0,Basic Materials,Aluminum
13341,13341,AA.US,D,19990728,0,60.6792,62.0634,60.1575,61.9174,898234.79529629,0,Basic Materials,Aluminum
13342,13342,AA.US,D,19990729,0,60.9206,61.3002,60.1575,60.6195,771352.38075377,0,Basic Materials,Aluminum
13343,13343,AA.US,D,19990730,0,60.4089,60.6195,59.5354,60.2857,1019796.9414118,0,Basic Materials,Aluminum
13344,13344,AA.US,D,19990802,0,60.6195,62.1876,60.0342,61.8528,865739.59801177,0,Basic Materials,Aluminum
13345,13345,AA.US,D,19990803,0,61.8528,62.8674,61.4265,62.62,1004225.571327,0,Basic Materials,Aluminum
13346,13346,AA.US,D,19990804,0,62.4967,65.8496,62.4967,64.6443,1714844.1747704,0,Basic Materials,Aluminum
13347,13347,AA.US,D,19990805,0,64.5826,64.7715,63.6952,63.9635,1446766.847513,0,Basic Materials,Aluminum
13348,13348,AA.US,D,19990806,0,63.9635,64.3362,62.8306,63.263,1026856.0832721,0,Basic Materials,Aluminum
13349,13349,AA.US,D,19990809,0,63.0712,66.6724,63.0712,66.2998,1086719.4175735,0,Basic Materials,Aluminum
13350,13350,AA.US,D,19990810,0,64.7715,67.8729,64.7715,67.1077,2441129.7460856,0,Basic Materials,Aluminum
13351,13351,AA.US,D,19990811,0,66.6724,70.7676,65.6598,70.082,3990115.7853538,0,Basic Materials,Aluminum
13352,13352,AA.US,D,19990812,0,70.2093,71.5965,68.3668,68.4304,3426304.1878761,0,Basic Materials,Aluminum
13353,13353,AA.US,D,19990813,0,68.4304,68.4304,66.5493,67.1673,2579906.5379322,0,Basic Materials,Aluminum
13354,13354,AA.US,D,19990816,0,67.6851,67.6851,66.5493,67.5678,1371913.7801895,0,Basic Materials,Aluminum
13355,13355,AA.US,D,19990817,0,67.5678,67.7477,67.1673,67.4436,1118827.192247,0,Basic Materials,Aluminum
13356,13356,AA.US,D,19990818,0,67.4436,68.0617,66.8007,67.5678,1091846.4778411,0,Basic Materials,Aluminum
13357,13357,AA.US,D,19990819,0,66.1756,66.4866,65.0438,65.8496,3464407.4532415,0,Basic Materials,Aluminum
13358,13358,AA.US,D,19990820,0,65.9113,68.6987,65.8496,68.3668,2721102.4569394,0,Basic Materials,Aluminum
13359,13359,AA.US,D,19990823,0,68.3668,68.4304,66.6724,66.8007,1438354.2422455,0,Basic Materials,Aluminum
13360,13360,AA.US,D,19990824,0,65.9719,66.5493,63.9,65.7215,1769967.8714149,0,Basic Materials,Aluminum
13361,13361,AA.US,D,19990825,0,66.0951,66.0951,63.9,64.2149,1685346.7228317,0,Basic Materials,Aluminum
13362,13362,AA.US,D,19990826,0,64.2149,64.8956,63.6345,63.8393,1079951.0942446,0,Basic Materials,Aluminum
13363,13363,AA.US,D,19990827,0,63.8393,64.6443,63.1337,64.4633,1148129.4234413,0,Basic Materials,Aluminum
13364,13364,AA.US,D,19990830,0,64.2149,65.4104,64.2149,64.7715,1394444.6691776,0,Basic Materials,Aluminum
13365,13365,AA.US,D,19990831,0,64.8956,65.6598,64.525,65.2266,1739699.5994243,0,Basic Materials,Aluminum
13366,13366,AA.US,D,19990901,0,65.4104,65.475,64.525,65.4104,863031.66490473,0,Basic Materials,Aluminum
13367,13367,AA.US,D,19990902,0,64.6443,65.2892,63.9635,64.9801,873958.99512003,0,Basic Materials,Aluminum
13368,13368,AA.US,D,19990903,0,65.5395,66.0394,64.7715,64.9801,631606.52923342,0,Basic Materials,Aluminum
13369,13369,AA.US,D,19990907,0,64.9801,65.9113,64.9801,65.6598,1337196.6890736,0,Basic Materials,Aluminum
13370,13370,AA.US,D,19990908,0,65.6598,66.2998,65.4104,66.1756,1099097.8215682,0,Basic Materials,Aluminum
13371,13371,AA.US,D,19990909,0,65.9113,66.6109,65.8496,66.2998,784795.44220936,0,Basic Materials,Aluminum
13372,13372,AA.US,D,19990910,0,66.2381,66.9218,65.9719,66.4866,950067.91547862,0,Basic Materials,Aluminum
13373,13373,AA.US,D,19990913,0,66.0951,66.1756,65.475,66.0394,644277.76434449,0,Basic Materials,Aluminum
13374,13374,AA.US,D,19990914,0,65.785,66.2381,65.5395,66.0394,1130625.9717639,0,Basic Materials,Aluminum
13375,13375,AA.US,D,19990915,0,66.0951,66.2381,65.165,65.8496,1054710.2595645,0,Basic Materials,Aluminum
13376,13376,AA.US,D,19990916,0,65.6598,65.785,64.4633,64.6443,1305862.7533297,0,Basic Materials,Aluminum
13377,13377,AA.US,D,19990917,0,66.1756,66.1756,65.475,66.1756,1428874.9669321,0,Basic Materials,Aluminum
13378,13378,AA.US,D,19990920,0,65.785,65.9719,65.2266,65.5972,849490.99307703,0,Basic Materials,Aluminum
13379,13379,AA.US,D,19990921,0,65.5972,65.5972,62.7661,63.0712,1526843.5791837,0,Basic Materials,Aluminum
13380,13380,AA.US,D,19990922,0,63.1337,63.5719,62.0634,62.6428,1678771.6076621,0,Basic Materials,Aluminum
13381,13381,AA.US,D,19990923,0,62.5564,62.5564,61.1751,61.2357,821445.62121033,0,Basic Materials,Aluminum
13382,13382,AA.US,D,19990924,0,61.2357,61.3002,59.2332,60.4923,1183912.1783107,0,Basic Materials,Aluminum
13383,13383,AA.US,D,19990927,0,60.6195,62.1876,60.075,61.7484,1594538.8879824,0,Basic Materials,Aluminum
13384,13384,AA.US,D,19990928,0,61.7484,62.3109,60.858,61.505,1327043.1977879,0,Basic Materials,Aluminum
13385,13385,AA.US,D,19990929,0,61.5606,62.1281,61.1751,61.6849,881600.78033552,0,Basic Materials,Aluminum
13386,13386,AA.US,D,19990930,0,61.6849,63.263,61.1751,62.7024,1705077.099803,0,Basic Materials,Aluminum
13387,13387,AA.US,D,19991001,0,62.9519,63.0712,60.7408,60.858,784986.63778362,0,Basic Materials,Aluminum
13388,13388,AA.US,D,19991004,0,61.0469,63.0125,60.7408,63.0125,1157897.5047011,0,Basic Materials,Aluminum
13389,13389,AA.US,D,19991005,0,62.9519,64.7715,62.5564,64.7715,1348995.4685906,0,Basic Materials,Aluminum
13390,13390,AA.US,D,19991006,0,64.1543,64.2149,60.3671,62.6428,3818264.171745,0,Basic Materials,Aluminum
13391,13391,AA.US,D,19991007,0,60.858,62.3706,60.6195,62.2523,2236589.727033,0,Basic Materials,Aluminum
13392,13392,AA.US,D,19991008,0,62.1281,62.3706,61.0469,62.2523,1282361.7983754,0,Basic Materials,Aluminum
13393,13393,AA.US,D,19991011,0,62.2523,64.0281,61.9392,63.6345,1057704.986033,0,Basic Materials,Aluminum
13394,13394,AA.US,D,19991012,0,63.1984,63.263,62.4351,62.8306,921926.94582479,0,Basic Materials,Aluminum
13395,13395,AA.US,D,19991013,0,62.8902,62.9519,61.505,61.5606,1112640.5059809,0,Basic Materials,Aluminum
13396,13396,AA.US,D,19991014,0,61.8747,62.4351,60.4923,62.1281,1013607.2362683,0,Basic Materials,Aluminum
13397,13397,AA.US,D,19991015,0,61.2357,62.8306,60.6195,62.1281,1119988.4537875,0,Basic Materials,Aluminum
13398,13398,AA.US,D,19991018,0,61.7484,62.7024,61.505,61.6849,857518.18831853,0,Basic Materials,Aluminum
13399,13399,AA.US,D,19991019,0,61.9392,62.3706,61.1115,61.6243,1055772.9044405,0,Basic Materials,Aluminum
13400,13400,AA.US,D,19991020,0,61.8747,63.5719,61.2357,63.0712,837985.04467646,0,Basic Materials,Aluminum
13401,13401,AA.US,D,19991021,0,63.0712,63.1337,61.9392,63.0712,874732.83404955,0,Basic Materials,Aluminum
13402,13402,AA.US,D,19991022,0,63.4507,63.6345,62.9519,63.4507,639924.54300631,0,Basic Materials,Aluminum
13403,13403,AA.US,D,19991025,0,63.1984,64.3362,63.0125,63.263,955485.79427771,0,Basic Materials,Aluminum
13404,13404,AA.US,D,19991026,0,63.4507,64.1543,61.8121,61.8121,1422010.0395237,0,Basic Materials,Aluminum
13405,13405,AA.US,D,19991027,0,62.3706,62.4351,58.3419,59.2929,1578676.6993661,0,Basic Materials,Aluminum
13406,13406,AA.US,D,19991028,0,60.6195,60.6195,58.3419,58.5883,2261734.9639259,0,Basic Materials,Aluminum
13407,13407,AA.US,D,19991029,0,58.5883,61.4463,57.8431,61.3648,3020994.7277538,0,Basic Materials,Aluminum
13408,13408,AA.US,D,19991101,0,61.6243,62.4967,61.1751,61.6849,1743955.2103904,0,Basic Materials,Aluminum
13409,13409,AA.US,D,19991102,0,61.6243,62.6428,61.4463,61.4463,1175885.9893616,0,Basic Materials,Aluminum
13410,13410,AA.US,D,19991103,0,62.0834,62.2076,60.4307,60.4923,1000163.1685202,0,Basic Materials,Aluminum
13411,13411,AA.US,D,19991104,0,60.6792,60.8799,59.9348,60.555,964092.61399697,0,Basic Materials,Aluminum
13412,13412,AA.US,D,19991105,0,62.3309,62.455,61.1333,62.0217,1175885.9893616,0,Basic Materials,Aluminum
13413,13413,AA.US,D,19991108,0,61.8965,62.2076,58.8547,60.6792,1745986.91494,0,Basic Materials,Aluminum
13414,13414,AA.US,D,19991109,0,60.9426,61.505,60.0541,60.8799,1165828.095863,0,Basic Materials,Aluminum
13415,13415,AA.US,D,19991110,0,60.8153,60.8153,59.8732,60.3671,970570.11879445,0,Basic Materials,Aluminum
13416,13416,AA.US,D,19991111,0,60.9426,62.0217,60.9426,61.7076,997746.0539445,0,Basic Materials,Aluminum
13417,13417,AA.US,D,19991112,0,62.455,63.409,61.8329,63.1556,1245611.9964174,0,Basic Materials,Aluminum
13418,13418,AA.US,D,19991115,0,63.093,64.999,62.8475,64.8112,1489319.9382962,0,Basic Materials,Aluminum
13419,13419,AA.US,D,19991117,0,64.05,64.2338,63.3464,63.5322,1544444.6412334,0,Basic Materials,Aluminum
13420,13420,AA.US,D,19991118,0,64.2338,64.2338,63.0354,63.4726,1067378.4757981,0,Basic Materials,Aluminum
13421,13421,AA.US,D,19991119,0,64.355,64.8728,63.6525,64.667,1161187.0748708,0,Basic Materials,Aluminum
13422,13422,AA.US,D,19991122,0,64.667,65.8903,64.1742,65.4968,1732831.6531383,0,Basic Materials,Aluminum
13423,13423,AA.US,D,19991123,0,65.4968,66.6307,65.3677,66.0166,2155935.3834694,0,Basic Materials,Aluminum
13424,13424,AA.US,D,19991124,0,65.6201,65.6201,64.6054,65.145,1382842.1166973,0,Basic Materials,Aluminum
13425,13425,AA.US,D,19991126,0,66.3823,66.5712,66.0166,66.1378,546310.15838531,0,Basic Materials,Aluminum
13426,13426,AA.US,D,19991129,0,66.0166,66.1378,65.5585,65.8903,1491059.818022,0,Basic Materials,Aluminum
13427,13427,AA.US,D,19991130,0,65.8903,66.7798,65.8268,66.3823,2099455.20454,0,Basic Materials,Aluminum
13428,13428,AA.US,D,19991201,0,67.9146,67.9146,66.4449,67.7249,2072377.8860545,0,Basic Materials,Aluminum
13429,13429,AA.US,D,19991202,0,68.165,71.6979,68.1024,70.3781,2600214.5267962,0,Basic Materials,Aluminum
13430,13430,AA.US,D,19991203,0,71.5756,72.2156,70.8303,72.1549,3702409.7166675,0,Basic Materials,Aluminum
13431,13431,AA.US,D,19991206,0,72.5872,74.4933,72.5247,73.6098,2456795.7076651,0,Basic Materials,Aluminum
13432,13432,AA.US,D,19991207,0,72.463,74.4267,72.1549,73.8096,1763006.3399268,0,Basic Materials,Aluminum
13433,13433,AA.US,D,19991208,0,73.75,73.75,72.2782,72.7334,1870641.3978961,0,Basic Materials,Aluminum
13434,13434,AA.US,D,19991209,0,73.102,74.4933,72.8595,74.369,1990369.0727913,0,Basic Materials,Aluminum
13435,13435,AA.US,D,19991210,0,75.01,77.9207,74.7595,76.911,2723035.5448244,0,Basic Materials,Aluminum
13436,13436,AA.US,D,19991213,0,75.8944,77.5371,75.8944,76.7858,2005843.8387965,0,Basic Materials,Aluminum
13437,13437,AA.US,D,19991214,0,76.3943,78.1114,75.2515,75.6946,2775451.3083621,0,Basic Materials,Aluminum
13438,13438,AA.US,D,19991215,0,75.6946,80.1387,74.6781,80.0722,2906202.9175521,0,Basic Materials,Aluminum
13439,13439,AA.US,D,19991216,0,79.8208,79.8208,76.7858,77.2867,2402058.427339,0,Basic Materials,Aluminum
13440,13440,AA.US,D,19991217,0,78.672,81.9732,78.5458,79.0028,3935088.6927888,0,Basic Materials,Aluminum
13441,13441,AA.US,D,19991220,0,79.1281,79.1281,76.8524,77.8025,1506822.3836811,0,Basic Materials,Aluminum
13442,13442,AA.US,D,19991221,0,76.7858,77.9207,76.4539,77.0949,1080239.9001909,0,Basic Materials,Aluminum
13443,13443,AA.US,D,19991222,0,78.0518,78.811,77.4705,77.5957,1000744.8055829,0,Basic Materials,Aluminum
13444,13444,AA.US,D,19991223,0,77.5371,80.5064,77.405,80.2043,1105673.9430301,0,Basic Materials,Aluminum
13445,13445,AA.US,D,19991227,0,79.9459,80.9704,79.1281,79.1281,888272.49958476,0,Basic Materials,Aluminum
13446,13446,AA.US,D,19991228,0,80.4468,82.8645,80.2629,81.5817,1376653.4178464,0,Basic Materials,Aluminum
13447,13447,AA.US,D,19991229,0,83.5413,83.6079,82.4144,82.8645,979566.37370972,0,Basic Materials,Aluminum
13448,13448,AA.US,D,19991230,0,82.9957,83.5413,81.4058,81.6472,609557.65435108,0,Basic Materials,Aluminum
13449,13449,AA.US,D,19991231,0,81.9135,84.4993,81.9135,84.1316,505496.94732792,0,Basic Materials,Aluminum
13450,13450,AA.US,D,20000103,0,83.122,84.6691,81.4425,82.0755,1500538.0870429,0,Basic Materials,Aluminum
13451,13451,AA.US,D,20000104,0,81.5667,82.974,81.4425,82.473,2161252.6330188,0,Basic Materials,Aluminum
13452,13452,AA.US,D,20000105,0,83.122,87.6455,82.0755,87.1138,3018867.425417,0,Basic Materials,Aluminum
13453,13453,AA.US,D,20000106,0,86.9826,87.4985,85.9442,86.0764,4346781.0662141,0,Basic Materials,Aluminum
13454,13454,AA.US,D,20000107,0,87.1138,88.0133,85.6997,85.8259,4385463.9560571,0,Basic Materials,Aluminum
13455,13455,AA.US,D,20000110,0,88.2865,88.4116,85.5755,85.5755,3709564.4563147,0,Basic Materials,Aluminum
13456,13456,AA.US,D,20000111,0,83.122,85.6997,83.122,85.0449,2158159.2898858,0,Basic Materials,Aluminum
13457,13457,AA.US,D,20000112,0,84.6691,85.0449,83.8802,84.2717,1811940.3314279,0,Basic Materials,Aluminum
13458,13458,AA.US,D,20000113,0,84.2717,84.2717,82.473,82.7235,2026439.6273145,0,Basic Materials,Aluminum
13459,13459,AA.US,D,20000114,0,82.7235,82.7235,80.2629,81.051,1816677.9564995,0,Basic Materials,Aluminum
13460,13460,AA.US,D,20000118,0,81.692,81.692,78.981,79.1062,2379427.9153939,0,Basic Materials,Aluminum
13461,13461,AA.US,D,20000119,0,79.1062,80.0126,78.7097,79.2325,2412211.9186248,0,Basic Materials,Aluminum
13462,13462,AA.US,D,20000120,0,76.6447,77.0362,73.5432,74.4496,5007302.4040308,0,Basic Materials,Aluminum
13463,13463,AA.US,D,20000121,0,75.2366,78.0667,74.5757,76.3943,3551541.3141875,0,Basic Materials,Aluminum
13464,13464,AA.US,D,20000124,0,77.0362,77.4267,73.6615,74.4496,1775673.5498678,0,Basic Materials,Aluminum
13465,13465,AA.US,D,20000125,0,74.4496,75.3628,72.7751,73.2938,2436584.3228807,0,Basic Materials,Aluminum
13466,13466,AA.US,D,20000126,0,73.418,73.6615,71.7396,72.1322,3039369.6287328,0,Basic Materials,Aluminum
13467,13467,AA.US,D,20000127,0,73.0205,73.1686,71.0996,71.4723,2188136.7433451,0,Basic Materials,Aluminum
13468,13468,AA.US,D,20000128,0,72.2563,73.1686,70.1893,70.4418,2943049.3235899,0,Basic Materials,Aluminum
13469,13469,AA.US,D,20000131,0,70.8303,71.8687,70.1893,70.5651,1730124.7263238,0,Basic Materials,Aluminum
13470,13470,AA.US,D,20000201,0,71.7396,73.8096,71.2248,73.1686,2156320.7934955,0,Basic Materials,Aluminum
13471,13471,AA.US,D,20000202,0,72.8962,76.911,72.7751,75.8796,2700599.2473311,0,Basic Materials,Aluminum
13472,13472,AA.US,D,20000203,0,75.8796,75.8796,72.632,73.5432,1395026.3062403,0,Basic Materials,Aluminum
13473,13473,AA.US,D,20000204,0,73.6615,73.6615,70.9546,71.7396,1426168.0401176,0,Basic Materials,Aluminum
13474,13474,AA.US,D,20000207,0,71.992,71.992,69.2771,69.2771,2392096.1316274,0,Basic Materials,Aluminum
13475,13475,AA.US,D,20000208,0,70.1893,70.1893,66.9647,67.0869,3295938.9950045,0,Basic Materials,Aluminum
13476,13476,AA.US,D,20000209,0,66.9647,67.85,65.5395,65.785,5056431.6162761,0,Basic Materials,Aluminum
13477,13477,AA.US,D,20000210,0,66.0593,68.7623,65.785,66.5712,2616558.7295181,0,Basic Materials,Aluminum
13478,13478,AA.US,D,20000211,0,67.4654,69.9171,67.4654,68.8895,2374593.6862425,0,Basic Materials,Aluminum
13479,13479,AA.US,D,20000214,0,69.6746,73.6615,69.4043,73.5432,1996557.7716424,0,Basic Materials,Aluminum
13480,13480,AA.US,D,20000215,0,73.0205,75.4891,73.0205,75.0916,2505247.6850605,0,Basic Materials,Aluminum
13481,13481,AA.US,D,20000216,0,74.9653,76.764,74.4496,74.9653,3386266.8283333,0,Basic Materials,Aluminum
13482,13482,AA.US,D,20000217,0,75.2366,78.7097,75.2366,78.193,2714042.3087867,0,Basic Materials,Aluminum
13483,13483,AA.US,D,20000218,0,77.9425,78.3331,76.3943,76.3943,4884288.1778433,0,Basic Materials,Aluminum
13484,13484,AA.US,D,20000222,0,75.8796,75.9978,73.2938,73.6615,2057776.581936,0,Basic Materials,Aluminum
13485,13485,AA.US,D,20000223,0,74.2001,74.3243,72.3815,72.3815,1578000.4708088,0,Basic Materials,Aluminum
13486,13486,AA.US,D,20000224,0,72.7751,73.6615,70.7051,70.8303,1940176.2093776,0,Basic Materials,Aluminum
13487,13487,AA.US,D,20000225,0,70.8303,71.992,70.1893,71.3501,1320078.6474223,0,Basic Materials,Aluminum
13488,13488,AA.US,D,20000228,0,70.8303,75.6142,70.3136,72.2563,2001297.4092991,0,Basic Materials,Aluminum
13489,13489,AA.US,D,20000229,0,72.2563,72.2563,68.8895,69.6746,2270339.7710601,0,Basic Materials,Aluminum
13490,13490,AA.US,D,20000301,0,69.6746,71.992,67.2102,70.9546,2311633.9899307,0,Basic Materials,Aluminum
13491,13491,AA.US,D,20000302,0,70.1893,70.3136,67.3372,67.9972,2269664.5487952,0,Basic Materials,Aluminum
13492,13492,AA.US,D,20000303,0,67.4654,70.5651,66.8225,69.1538,3463343.8020731,0,Basic Materials,Aluminum
13493,13493,AA.US,D,20000306,0,69.6746,69.6746,67.0869,67.85,1455374.6735248,0,Basic Materials,Aluminum
13494,13494,AA.US,D,20000307,0,67.5997,68.6362,65.785,66.0593,1653143.350371,0,Basic Materials,Aluminum
13495,13495,AA.US,D,20000308,0,66.5712,69.5324,65.3876,68.493,2181174.2055644,0,Basic Materials,Aluminum
13496,13496,AA.US,D,20000309,0,68.1204,69.1538,66.5712,68.8895,1317175.493571,0,Basic Materials,Aluminum
13497,13497,AA.US,D,20000310,0,68.2486,69.7978,67.4654,68.1204,1910004.5414666,0,Basic Materials,Aluminum
13498,13498,AA.US,D,20000313,0,67.85,70.3136,66.6933,69.2771,1431972.3352352,0,Basic Materials,Aluminum
13499,13499,AA.US,D,20000314,0,66.6933,67.0869,61.9174,62.293,4497647.4561089,0,Basic Materials,Aluminum
13500,13500,AA.US,D,20000315,0,62.9519,65.785,62.8306,65.145,3405124.7497104,0,Basic Materials,Aluminum
13501,13501,AA.US,D,20000316,0,66.0593,70.4418,65.785,70.0641,3511793.7668835,0,Basic Materials,Aluminum
13502,13502,AA.US,D,20000317,0,68.6362,69.1538,65.5395,65.785,2705434.482775,0,Basic Materials,Aluminum
13503,13503,AA.US,D,20000320,0,66.0593,67.9972,66.0593,66.6933,2196358.1530383,0,Basic Materials,Aluminum
13504,13504,AA.US,D,20000321,0,66.0593,69.9171,65.9321,69.5324,1905070.6893582,0,Basic Materials,Aluminum
13505,13505,AA.US,D,20000322,0,68.2486,69.2771,67.3372,67.9972,1180623.6144333,0,Basic Materials,Aluminum
13506,13506,AA.US,D,20000323,0,67.85,71.8687,67.85,70.7051,1725676.9134909,0,Basic Materials,Aluminum
13507,13507,AA.US,D,20000324,0,71.5965,73.6615,70.8303,72.7751,2106999.3793834,0,Basic Materials,Aluminum
13508,13508,AA.US,D,20000327,0,72.3815,73.8096,72.3815,73.2938,1491059.818022,0,Basic Materials,Aluminum
13509,13509,AA.US,D,20000328,0,73.0205,73.418,71.8687,72.3815,1420461.3553721,0,Basic Materials,Aluminum
13510,13510,AA.US,D,20000329,0,72.632,73.6615,72.1322,73.418,1350735.3483163,0,Basic Materials,Aluminum
13511,13511,AA.US,D,20000330,0,73.2938,74.693,72.7751,73.1686,1629933.2139482,0,Basic Materials,Aluminum
13512,13512,AA.US,D,20000331,0,73.5432,73.6615,71.4723,71.4723,1366594.5180552,0,Basic Materials,Aluminum
13513,13513,AA.US,D,20000403,0,72.5047,73.1686,71.3501,73.0205,1470268.8087598,0,Basic Materials,Aluminum
13514,13514,AA.US,D,20000404,0,73.0205,75.3628,69.0326,71.8687,2246166.6127185,0,Basic Materials,Aluminum
13515,13515,AA.US,D,20000405,0,71.992,73.418,70.1893,70.3136,1386614.7072652,0,Basic Materials,Aluminum
13516,13516,AA.US,D,20000406,0,70.8303,73.1686,70.8303,72.1322,1631771.7103386,0,Basic Materials,Aluminum
13517,13517,AA.US,D,20000407,0,71.8687,71.8687,69.0326,69.1538,2151582.1621313,0,Basic Materials,Aluminum
13518,13518,AA.US,D,20000410,0,69.1538,69.7978,67.7249,68.8895,1845885.5961992,0,Basic Materials,Aluminum
13519,13519,AA.US,D,20000411,0,68.7623,71.5965,68.493,71.5965,1798593.8740519,0,Basic Materials,Aluminum
13520,13520,AA.US,D,20000412,0,71.8687,72.5047,70.9546,71.4723,1583512.9411025,0,Basic Materials,Aluminum
13521,13521,AA.US,D,20000413,0,71.4723,71.7396,70.1893,70.9546,2431942.295596,0,Basic Materials,Aluminum
13522,13522,AA.US,D,20000414,0,70.8303,70.8303,67.0869,68.7623,2170826.4998269,0,Basic Materials,Aluminum
13523,13523,AA.US,D,20000417,0,67.3372,68.493,65.2693,65.785,2074505.1883913,0,Basic Materials,Aluminum
13524,13524,AA.US,D,20000418,0,66.0593,66.0593,63.0712,63.715,2687447.0044068,0,Basic Materials,Aluminum
13525,13525,AA.US,D,20000419,0,64.355,65.9321,63.8612,63.9864,2130017.3139395,0,Basic Materials,Aluminum
13526,13526,AA.US,D,20000420,0,64.7515,66.5712,64.7515,66.1756,2228466.9340044,0,Basic Materials,Aluminum
13527,13527,AA.US,D,20000424,0,66.0593,67.0869,65.2693,65.9321,1326268.3525659,0,Basic Materials,Aluminum
13528,13528,AA.US,D,20000425,0,66.5712,69.6746,65.5395,69.6746,1971800.9636531,0,Basic Materials,Aluminum
13529,13529,AA.US,D,20000426,0,69.5324,69.5324,66.2998,66.6933,1854395.8118389,0,Basic Materials,Aluminum
13530,13530,AA.US,D,20000427,0,65.5395,66.9647,65.2693,66.2998,1679062.4261935,0,Basic Materials,Aluminum
13531,13531,AA.US,D,20000428,0,65.9321,67.0869,65.5395,65.9321,1551019.7564029,0,Basic Materials,Aluminum
13532,13532,AA.US,D,20000501,0,65.785,65.9321,64.1095,64.505,1751979.3867544,0,Basic Materials,Aluminum
13533,13533,AA.US,D,20000502,0,64.2338,65.9321,63.715,65.785,1916387.4547695,0,Basic Materials,Aluminum
13534,13534,AA.US,D,20000503,0,65.5395,66.2998,63.8612,65.0218,2043559.6815508,0,Basic Materials,Aluminum
13535,13535,AA.US,D,20000504,0,65.9321,67.3372,65.6598,66.0593,1813295.8074201,0,Basic Materials,Aluminum
13536,13536,AA.US,D,20000505,0,65.145,67.9972,65.145,67.9972,1493092.5288641,0,Basic Materials,Aluminum
13537,13537,AA.US,D,20000508,0,68.2486,68.7623,67.2102,67.4654,1036236.7419208,0,Basic Materials,Aluminum
13538,13538,AA.US,D,20000509,0,67.4654,68.493,66.9647,67.4654,1853816.187361,0,Basic Materials,Aluminum
13539,13539,AA.US,D,20000510,0,67.5997,69.9171,66.425,66.5712,3323212.5405267,0,Basic Materials,Aluminum
